
 1110101,'',1041061,1,1,0,378
 1110101,'',1061057,1,1,0,341
 1110101,'',1041018,1,1,0,198
 1110101,'',1061013,1,1,0,268
 1110101,'',2060000,10,25,0,23349
 1110101,'',4010001,1,1,0,18518
 1110101,'',4020000,1,1,0,16224
 1110101,'',2061000,10,25,0,39357
 1110101,'',1032001,1,1,0,19
 1110101,'',1382000,1,1,0,870
 1110101,'',1302006,1,1,0,142
 1110101,'',2000001,1,1,0,33474
 1110101,'',2000003,1,1,0,46028
 1110101,'',1482000,1,1,0,182
 1110101,'',1002613,1,1,0,83
 1120100,'',4000006,1,1,0,472453
 1120100,'',2000000,1,1,0,42049
 1120100,'',2043002,1,1,0,314
 1120100,'',1032001,1,1,0,131
 1120100,'',1422000,1,1,0,71
 1120100,'',1092000,1,1,0,96
 1120100,'',2060000,10,25,0,30559
 1120100,'',4010003,1,1,0,19340
 1120100,'',4020002,1,1,0,19320
 1120100,'',2000003,1,1,0,42082
 1120100,'',1041026,1,1,0,139
 1120100,'',1061022,1,1,0,212
 1120100,'',2061000,10,25,0,33394
 1120100,'',1040037,1,1,0,41
 1120100,'',1060027,1,1,0,488
 1120100,'',1482001,1,1,0,16
 1130100,'',4000018,1,1,0,448282
 1130100,'',2000000,1,1,0,42432
 1130100,'',2043202,1,1,0,285
 1130100,'',1372001,1,1,0,816
 1130100,'',2000003,1,1,0,38550
 1130100,'',1072008,1,1,0,376
 1130100,'',2060000,10,25,0,37112
 1130100,'',4010005,1,1,0,17034
 1130100,'',4020004,1,1,0,18352
 1130100,'',1312016,1,1,0,57
 1130100,'',1402001,1,1,0,134
 1130100,'',1032003,1,1,0,92
 1130100,'',1092007,1,1,0,37
 1130100,'',1040019,1,1,0,296
 1130100,'',1060015,1,1,0,248
 1130100,'',1041045,1,1,0,310
 1130100,'',1061038,1,1,0,247
 1130100,'',2061000,10,25,0,39939
 1130100,'',1002118,1,1,0,192
 1130100,'',1382004,1,1,0,317
 1130100,'',1402009,1,1,0,133
 1130100,'',1492001,1,1,0,119
 1140100,'',2000000,1,1,0,36692
 1140100,'',2000003,1,1,0,39877
 1140100,'',4000195,1,1,0,418664
 1140100,'',2060000,10,25,0,36406
 1140100,'',2061000,10,25,0,34497
 1140100,'',4010000,1,1,0,19498
 1140100,'',4020007,1,1,0,17406
 1140100,'',4010004,1,1,0,15806
 1140100,'',2040501,1,1,0,118
 1140100,'',2040801,1,1,0,325
 1140100,'',1041062,1,1,0,498
 1140100,'',1061058,1,1,0,13
 1140100,'',1050010,1,1,0,63
 1140100,'',2048001,1,1,0,842
 1140100,'',1041029,1,1,0,423
 1140100,'',1061027,1,1,0,279
 1140100,'',1072046,1,1,0,78
 1140100,'',1072066,1,1,0,242
 1140100,'',1082018,1,1,0,297
 1140100,'',1002107,1,1,0,170
 1140100,'',1002113,1,1,0,88
 1140100,'',1050003,1,1,0,118
 1140100,'',1412012,1,1,0,90
 1140100,'',1082180,1,1,0,395
 1140100,'',2044802,1,1,0,842
 120100,'',4000011,1,1,0,448059
 120100,'',2041007,1,1,0,537
 120100,'',2000000,1,1,0,33394
 120100,'',4020002,1,1,0,15519
 120100,'',4010002,1,1,0,15096
 120100,'',2060000,10,25,0,34298
 120100,'',1332006,1,1,0,380
 120100,'',2061000,10,25,0,25385
 120100,'',1062000,1,1,0,303
 120100,'',1060007,1,1,0,153
 120100,'',1061009,1,1,0,593
 120100,'',2010009,1,1,0,33662
 120100,'',1002610,1,1,0,129
 1210100,'',4000017,1,1,0,4607
 1210100,'',2041021,1,1,0,369
 1210100,'',2000000,1,1,0,39471
 1210100,'',2040702,1,1,0,367
 1210100,'',1002008,1,1,0,38
 1210100,'',1062002,1,1,0,596
 1210100,'',1422000,1,1,0,196
 1210100,'',2060000,10,25,0,36577
 1210100,'',4010006,1,1,0,15379
 1210100,'',4020006,1,1,0,18708
 1210100,'',1472000,1,1,0,58
 1210100,'',4000021,1,1,0,59163
 1210100,'',2061000,10,25,0,26641
 1210100,'',1061028,1,1,0,438
 1210100,'',1041014,1,1,0,39
 1210100,'',1040034,1,1,0,34
 1210100,'',2010009,1,1,0,41892
 1210100,'',1002610,1,1,0,198
 1210101,'',4000002,1,1,0,444023
 1210101,'',2000000,1,1,0,45260
 1210101,'',4003004,1,1,0,20818
 1210101,'',2040902,1,1,0,109
 1210101,'',1040011,1,1,0,197
 1210101,'',1040034,1,1,0,243
 1210101,'',1060024,1,1,0,277
 1210101,'',2060000,10,25,0,35941
 1210101,'',4010002,1,1,0,18610
 1210101,'',4020001,1,1,0,17736
 1210101,'',4000021,1,1,0,40382
 1210101,'',2061000,10,25,0,30158
 1210101,'',1402018,1,1,0,188
 1210101,'',1032003,1,1,0,181
 1210101,'',1041012,1,1,0,408
 1210101,'',1040014,1,1,0,303
 1210101,'',1492000,1,1,0,44
 1210101,'',1052098,1,1,0,107
 1210101,'',1072285,1,1,0,435
 1210102,'',4000001,1,1,0,461888
 1210102,'',2000000,1,1,0,49931
 1210102,'',2040705,1,1,0,809
 1210102,'',1072004,1,1,0,647
 1210102,'',1002043,1,1,0,121
 1210102,'',1432000,1,1,0,233
 1210102,'',1312000,1,1,0,211
 1210102,'',2060000,10,25,0,31460
 1210102,'',4010000,1,1,0,16633
 1210102,'',4020007,1,1,0,17904
 1210102,'',2061000,10,25,0,22503
 1210102,'',1082012,1,1,0,581
 1210102,'',1072015,1,1,0,652
 1210102,'',1072031,1,1,0,313
 1210102,'',1052095,1,1,0,113
 1210102,'',2330000,1,1,0,628
 1210103,'',2000000,1,1,0,39405
 1210103,'',2041015,1,1,0,663
 1210103,'',2043302,1,1,0,414
 1210103,'',2041004,1,1,0,527
 1210103,'',2000003,1,1,0,39404
 1210103,'',4020005,1,1,0,19347
 1210103,'',4010002,1,1,0,19375
 1210103,'',2060000,10,25,0,22627
 1210103,'',2061000,10,25,0,33334
 1210103,'',4000037,1,1,0,421525
 1210103,'',1002075,1,1,0,153
 1210103,'',1432000,1,1,0,67
 1210103,'',1040035,1,1,0,423
 1210103,'',1060025,1,1,0,364
 1210103,'',1041062,1,1,0,240
 1210103,'',1061058,1,1,0,484
 1210103,'',1402018,1,1,0,114
 1210103,'',1072019,1,1,0,693
 1210103,'',1432008,1,1,0,115
 1210103,'',4006000,1,1,0,33904
 1210103,'',2048001,1,1,0,221
 1210103,'',1412012,1,1,0,88
 1210103,'',1082180,1,1,0,638
 1210103,'',1492001,1,1,0,134
 1210103,'',2330000,1,1,0,203
 130100,'',4000003,1,1,0,437642
 130100,'',2041008,1,1,0,339
 130100,'',2000000,1,1,0,39543
 130100,'',2040402,1,1,0,138
 130100,'',4020003,1,1,0,18935
 130100,'',2060000,10,25,0,36474
 130100,'',4010003,1,1,0,19774
 130100,'',1332000,1,1,0,63
 130100,'',2061000,10,25,0,30602
 130100,'',1072007,1,1,0,554
 130100,'',1082003,1,1,0,55
 130100,'',1452003,1,1,0,134
 130100,'',2010009,1,1,0,41393
 130100,'',1061014,1,1,0,452
 130100,'',1492000,1,1,0,101
 130101,'',4000016,1,1,0,454571
 130101,'',2041009,1,1,0,397
 130101,'',2000000,1,1,0,41459
 130101,'',2040502,1,1,0,505
 130101,'',1402001,1,1,0,156
 130101,'',1322007,1,1,0,699
 130101,'',2060000,10,25,0,33624
 130101,'',4010004,1,1,0,15846
 130101,'',4020004,1,1,0,18347
 130101,'',2061000,10,25,0,24458
 130101,'',1372002,1,1,0,634
 130101,'',1082029,1,1,0,507
 130101,'',1072060,1,1,0,625
 130101,'',1032003,1,1,0,54
 130101,'',1061029,1,1,0,544
 130101,'',2010009,1,1,0,33883
 130101,'',1052095,1,1,0,140
 2100100,'',2000001,1,1,0,41224
 2100100,'',2000003,1,1,0,45299
 2100100,'',2060000,10,25,0,20301
 2100100,'',2061000,10,25,0,38453
 2100100,'',4000324,1,1,0,407217
 2100100,'',4020006,1,1,0,19308
 2100100,'',4010001,1,1,0,16194
 2100100,'',2040601,1,1,0,629
 2100100,'',1382002,1,1,0,104
 2100100,'',1002119,1,1,0,62
 2100100,'',1332010,1,1,0,328
 2100100,'',1050025,1,1,0,27
 2100100,'',1082002,1,1,0,306
 2100100,'',1072007,1,1,0,237
 2100100,'',1032009,1,1,0,193
 2100100,'',1050005,1,1,0,103
 2100100,'',4003004,1,1,0,23554
 2100100,'',4010007,1,1,0,17170
 2100100,'',1072288,1,1,0,627
 2100100,'',2040420,1,1,0,401
 2100100,'',2049000,1,1,0,40
 2100101,'',2000001,1,1,0,41888
 2100101,'',2000003,1,1,0,46542
 2100101,'',2060000,10,25,0,36538
 2100101,'',2061000,10,25,0,30119
 2100101,'',4000325,1,1,0,438174
 2100101,'',2002002,1,1,0,44294
 2100101,'',4010006,1,1,0,18448
 2100101,'',4020001,1,1,0,17306
 2100101,'',2044602,1,1,0,612
 2100101,'',1092021,1,1,0,359
 2100101,'',1472006,1,1,0,254
 2100101,'',1060017,1,1,0,113
 2100101,'',1061028,1,1,0,280
 2100101,'',1002129,1,1,0,22
 2100101,'',1041027,1,1,0,449
 2100101,'',1061025,1,1,0,318
 2100101,'',4003004,1,1,0,22353
 2100101,'',4010007,1,1,0,17160
 2100101,'',1082183,1,1,0,106
 2100101,'',2044210,1,1,0,396
 2100102,'',2000001,1,1,0,35373
 2100102,'',2000003,1,1,0,45254
 2100102,'',2060000,10,25,0,35537
 2100102,'',2061000,10,25,0,31514
 2100102,'',4000329,1,1,0,416739
 2100102,'',4010002,1,1,0,19252
 2100102,'',4020004,1,1,0,15863
 2100102,'',2040705,1,1,0,477
 2100102,'',2044102,1,1,0,359
 2100102,'',1051004,1,1,0,73
 2100102,'',1050024,1,1,0,95
 2100102,'',1032006,1,1,0,147
 2100102,'',1002048,1,1,0,186
 2100102,'',1072027,1,1,0,191
 2100102,'',1040044,1,1,0,118
 2100102,'',1060033,1,1,0,503
 2100102,'',1462003,1,1,0,95
 2100102,'',2022155,1,1,0,41800
 2100102,'',4010007,1,1,0,15634
 2100102,'',1082183,1,1,0,742
 2100102,'',1082186,1,1,0,174
 2100102,'',2044901,1,1,0,491
 2100102,'',2043212,1,1,0,500
 2100103,'',2000001,1,1,0,44676
 2100103,'',2000003,1,1,0,37971
 2100103,'',2060000,10,25,0,36354
 2100103,'',2061000,10,25,0,20899
 2100103,'',4000330,1,1,0,480741
 2100103,'',4010003,1,1,0,15568
 2100103,'',4020004,1,1,0,18690
 2100103,'',2040501,1,1,0,637
 2100103,'',1322009,1,1,0,557
 2100103,'',1092002,1,1,0,101
 2100103,'',1432002,1,1,0,205
 2100103,'',1072054,1,1,0,336
 2100103,'',1082016,1,1,0,361
 2100103,'',1072078,1,1,0,222
 2100103,'',1061054,1,1,0,567
 2100103,'',1041058,1,1,0,129
 2100103,'',1002096,1,1,0,141
 2100103,'',1050011,1,1,0,51
 2100103,'',2022155,1,1,0,33108
 2100103,'',4010007,1,1,0,18248
 2100103,'',1072291,1,1,0,171
 2100103,'',2044314,1,1,0,218
 2100104,'',2000001,1,1,0,34538
 2100104,'',2000003,1,1,0,34637
 2100104,'',2060000,10,25,0,23935
 2100104,'',2061000,10,25,0,31691
 2100104,'',4000331,1,1,0,469449
 2100104,'',2002003,1,1,0,41462
 2100104,'',4020006,1,1,0,16925
 2100104,'',4020005,1,1,0,15953
 2100104,'',4004001,1,1,0,317
 2100104,'',2041002,1,1,0,424
 2100104,'',1442001,1,1,0,128
 2100104,'',1322003,1,1,0,730
 2100104,'',1092019,1,1,0,234
 2100104,'',1072087,1,1,0,223
 2100104,'',1040068,1,1,0,31
 2100104,'',1060057,1,1,0,241
 2100104,'',1082052,1,1,0,187
 2100104,'',1002004,1,1,0,52
 2100104,'',2022155,1,1,0,41335
 2100104,'',4010007,1,1,0,18097
 2100104,'',1082186,1,1,0,540
 2100104,'',2043214,1,1,0,290
 2100105,'',2000001,1,1,0,41129
 2100105,'',2000003,1,1,0,37874
 2100105,'',2060000,10,25,0,35710
 2100105,'',2061000,10,25,0,24937
 2100105,'',4000328,1,1,0,459670
 2100105,'',4010004,1,1,0,15369
 2100105,'',4006001,1,1,0,36451
 2100105,'',2040902,1,1,0,584
 2100105,'',2044002,1,1,0,227
 2100105,'',1452003,1,1,0,76
 2100105,'',1302006,1,1,0,893
 2100105,'',1372004,1,1,0,847
 2100105,'',1002013,1,1,0,16
 2100105,'',1072086,1,1,0,379
 2100105,'',1002119,1,1,0,199
 2100105,'',1072007,1,1,0,212
 2100105,'',1082020,1,1,0,60
 2100105,'',4010007,1,1,0,16569
 2100105,'',1052101,1,1,0,102
 2100105,'',1482003,1,1,0,32
 2100105,'',2330000,1,1,0,624
 2100105,'',2040316,1,1,0,321
 2100105,'',2040319,1,1,0,488
 2100105,'',2044412,1,1,0,282
 2100106,'',2000001,1,1,0,40340
 2100106,'',2000003,1,1,0,31815
 2100106,'',2060000,10,25,0,33127
 2100106,'',2061000,10,25,0,26038
 2100106,'',4000326,1,1,0,417126
 2100106,'',2002004,1,1,0,44911
 2100106,'',4020007,1,1,0,17023
 2100106,'',4020000,1,1,0,18454
 2100106,'',2044501,1,1,0,138
 2100106,'',1402002,1,1,0,159
 2100106,'',1032004,1,1,0,26
 2100106,'',1050001,1,1,0,133
 2100106,'',1002055,1,1,0,115
 2100106,'',1040049,1,1,0,312
 2100106,'',1060037,1,1,0,405
 2100106,'',1082068,1,1,0,607
 2100106,'',1432001,1,1,0,96
 2100106,'',4010007,1,1,0,17358
 2100106,'',1492002,1,1,0,83
 2100106,'',2330000,1,1,0,778
 2100106,'',2040926,1,1,0,422
 2100107,'',2000001,1,1,0,36465
 2100107,'',2000003,1,1,0,37555
 2100107,'',2060000,10,25,0,25545
 2100107,'',2061000,10,25,0,26223
 2100107,'',4000327,1,1,0,436557
 2100107,'',4020003,1,1,0,15563
 2100107,'',4020002,1,1,0,19846
 2100107,'',2048001,1,1,0,469
 2100107,'',2070002,1,1,0,487
 2100107,'',1332004,1,1,0,378
 2100107,'',1382017,1,1,0,17
 2100107,'',1041054,1,1,0,21
 2100107,'',1061050,1,1,0,71
 2100107,'',1002141,1,1,0,117
 2100107,'',1051011,1,1,0,41
 2100107,'',1040059,1,1,0,139
 2100107,'',1060045,1,1,0,154
 2100107,'',4010007,1,1,0,18307
 2100107,'',1492003,1,1,0,243
 2100108,'',2000001,1,1,0,41659
 2100108,'',2000003,1,1,0,32794
 2100108,'',2060000,10,25,0,38062
 2100108,'',2061000,10,25,0,24112
 2100108,'',4000333,1,1,0,449435
 2100108,'',2002005,1,1,0,46013
 2100108,'',4010002,1,1,0,16106
 2100108,'',4010001,1,1,0,18222
 2100108,'',4004002,1,1,0,723
 2100108,'',2043002,1,1,0,476
 2100108,'',2043701,1,1,0,396
 2100108,'',1332009,1,1,0,795
 2100108,'',1412004,1,1,0,140
 2100108,'',1040062,1,1,0,329
 2100108,'',1060051,1,1,0,13
 2100108,'',1050029,1,1,0,120
 2100108,'',1002164,1,1,0,63
 2100108,'',1082005,1,1,0,590
 2100108,'',4003004,1,1,0,27182
 2100108,'',4010007,1,1,0,19734
 2100108,'',1482003,1,1,0,206
 2100108,'',2044801,1,1,0,896
 2100108,'',2044014,1,1,0,535
 2100108,'',2044214,1,1,0,741
 210100,'',4000004,1,1,0,426648
 210100,'',2041018,1,1,0,165
 210100,'',4000010,1,1,0,42682
 210100,'',2000000,1,1,0,39785
 210100,'',2040602,1,1,0,723
 210100,'',1002019,1,1,0,65
 210100,'',1412001,1,1,0,244
 210100,'',2060000,10,25,0,21712
 210100,'',4010005,1,1,0,16381
 210100,'',4020005,1,1,0,19967
 210100,'',2061000,10,25,0,29318
 210100,'',1432001,1,1,0,235
 210100,'',1082019,1,1,0,719
 210100,'',1072023,1,1,0,366
 210100,'',1322007,1,1,0,400
 210100,'',1412012,1,1,0,145
 210100,'',2010009,1,1,0,41138
 210100,'',1482000,1,1,0,54
 2110200,'',4000015,1,1,0,427989
 2110200,'',2000001,1,1,0,39398
 2110200,'',2002003,1,1,0,49058
 2110200,'',2044102,1,1,0,876
 2110200,'',1002005,1,1,0,112
 2110200,'',1041008,1,1,0,37
 2110200,'',1061006,1,1,0,333
 2110200,'',1072073,1,1,0,643
 2110200,'',1050006,1,1,0,184
 2110200,'',2060000,10,25,0,31446
 2110200,'',4010000,1,1,0,18927
 2110200,'',4020006,1,1,0,18417
 2110200,'',2000003,1,1,0,47950
 2110200,'',1462004,1,1,0,81
 2110200,'',1040044,1,1,0,286
 2110200,'',1060033,1,1,0,170
 2110200,'',2061000,10,25,0,20608
 2110200,'',1060002,1,1,0,576
 2110200,'',1082000,1,1,0,584
 2110200,'',1002038,1,1,0,177
 2110200,'',1092000,1,1,0,368
 2110200,'',1302004,1,1,0,831
 2110200,'',1442001,1,1,0,173
 2110200,'',1492002,1,1,0,60
 2110200,'',1052104,1,1,0,101
 2110200,'',2330000,1,1,0,517
 2110200,'',2043214,1,1,0,861
 2110300,'',2000001,1,1,0,45309
 2110300,'',2000003,1,1,0,32934
 2110300,'',2060000,10,25,0,24630
 2110300,'',2061000,10,25,0,38018
 2110300,'',2002004,1,1,0,48145
 2110300,'',4020007,1,1,0,19722
 2110300,'',4020000,1,1,0,16767
 2110300,'',2044501,1,1,0,724
 2110300,'',1402002,1,1,0,38
 2110300,'',1032004,1,1,0,35
 2110300,'',1050001,1,1,0,175
 2110300,'',1002055,1,1,0,88
 2110300,'',1040049,1,1,0,217
 2110300,'',1060037,1,1,0,470
 2110300,'',1082068,1,1,0,51
 2110300,'',1432001,1,1,0,170
 2110300,'',4010007,1,1,0,17700
 2110300,'',4000350,1,1,0,448830
 2110300,'',1002619,1,1,0,42
 2110300,'',2043214,1,1,0,658
 2110301,'',2000001,1,1,0,31757
 2110301,'',2000003,1,1,0,32679
 2110301,'',2060000,10,25,0,37970
 2110301,'',2061000,10,25,0,27730
 2110301,'',2002005,1,1,0,30766
 2110301,'',4010002,1,1,0,16166
 2110301,'',4010001,1,1,0,19018
 2110301,'',4004002,1,1,0,404
 2110301,'',2043002,1,1,0,136
 2110301,'',2043701,1,1,0,751
 2110301,'',1332009,1,1,0,754
 2110301,'',1412004,1,1,0,61
 2110301,'',1040062,1,1,0,149
 2110301,'',1060051,1,1,0,417
 2110301,'',1050029,1,1,0,57
 2110301,'',1002164,1,1,0,75
 2110301,'',1082005,1,1,0,73
 2110301,'',4010007,1,1,0,17988
 2110301,'',4000351,1,1,0,419874
 2110301,'',1492003,1,1,0,69
 2110301,'',2330001,1,1,0,476
 2110301,'',2043114,1,1,0,233
 2130100,'',4000018,1,1,0,428804
 2130100,'',2000001,1,1,0,36712
 2130100,'',2012002,1,1,0,31251
 2130100,'',2044202,1,1,0,444
 2130100,'',1051003,1,1,0,42
 2130100,'',1061006,1,1,0,407
 2130100,'',1041028,1,1,0,284
 2130100,'',1061026,1,1,0,342
 2130100,'',2060000,10,25,0,31642
 2130100,'',4010001,1,1,0,19309
 2130100,'',4020007,1,1,0,15998
 2130100,'',2000003,1,1,0,34568
 2130100,'',1472006,1,1,0,156
 2130100,'',1072085,1,1,0,521
 2130100,'',1002097,1,1,0,13
 2130100,'',1472009,1,1,0,82
 2130100,'',1472012,1,1,0,243
 2130100,'',2061000,10,25,0,29632
 2130100,'',1051004,1,1,0,156
 2130100,'',1072087,1,1,0,327
 2130100,'',4006001,1,1,0,26733
 2130100,'',2070009,1,1,0,520
 2130100,'',4000215,1,1,0,418929
 2130100,'',1002616,1,1,0,76
 2130100,'',2044012,1,1,0,578
 2130100,'',2044210,1,1,0,246
 2130103,'',4000034,1,1,0,457897
 2130103,'',2000001,1,1,0,47934
 2130103,'',2040902,1,1,0,656
 2130103,'',4010002,1,1,0,15275
 2130103,'',4020006,1,1,0,18303
 2130103,'',2010003,1,1,0,45489
 2130103,'',1332008,1,1,0,455
 2130103,'',1072069,1,1,0,287
 2130103,'',1002027,1,1,0,16
 2130103,'',1050005,1,1,0,172
 2130103,'',1061028,1,1,0,593
 2130103,'',1041031,1,1,0,142
 2130103,'',1041021,1,1,0,459
 2130103,'',1061018,1,1,0,397
 2130103,'',2048003,1,1,0,604
 2130103,'',1482002,1,1,0,88
 2130103,'',2040617,1,1,0,305
 2130103,'',2049100,1,1,0,39
 2220000,'',4000000,1,1,0,897448
 2220000,'',4000016,1,1,0,916640
 2220000,'',4000019,1,1,0,988128
 2220000,'',4010000,1,1,0,34076
 2220000,'',4020000,1,1,0,36900
 2220000,'',2000000,1,1,0,69958
 2220000,'',2010009,1,1,0,95168
 2220000,'',2020014,1,1,0,62580
 2220000,'',2040001,1,1,0,992
 2220000,'',2040301,1,1,0,1726
 2220000,'',2040401,1,1,0,1710
 2220000,'',2043201,1,1,0,1440
 2220000,'',2043701,1,1,0,426
 2220000,'',2041016,1,1,0,1608
 2220000,'',2043801,1,1,0,788
 2220000,'',2044001,1,1,0,1044
 2220000,'',2040501,1,1,0,220
 2220000,'',2040601,1,1,0,732
 2220000,'',2060000,10,25,0,64292
 2220000,'',2061000,10,25,0,43940
 2220000,'',2070000,1,1,0,264
 2220000,'',1002049,1,1,0,126
 2220000,'',1002073,1,1,0,28
 2220000,'',1002159,1,1,0,146
 2220000,'',1002150,1,1,0,324
 2220000,'',1040041,1,1,0,984
 2220000,'',1041024,1,1,0,614
 2220000,'',1050025,1,1,0,94
 2220000,'',1051005,1,1,0,228
 2220000,'',1040023,1,1,0,388
 2220000,'',1041033,1,1,0,812
 2220000,'',1040050,1,1,0,966
 2220000,'',1041060,1,1,0,546
 2220000,'',1082001,1,1,0,864
 2220000,'',1082028,1,1,0,1488
 2220000,'',1082018,1,1,0,596
 2220000,'',1082039,1,1,0,1250
 2220000,'',1072052,1,1,0,884
 2220000,'',1072074,1,1,0,668
 2220000,'',1072069,1,1,0,512
 2220000,'',1072087,1,1,0,1020
 2220000,'',2040002,1,1,0,532
 2220000,'',2040302,1,1,0,1792
 2220000,'',2040402,1,1,0,1672
 2220000,'',2043302,1,1,0,1018
 2220000,'',2043702,1,1,0,852
 2220000,'',2210006,1,1,0,5074
 2220000,'',1002619,1,1,0,80
 2220000,'',1052104,1,1,0,108
 2220000,'',1082186,1,1,0,620
 2220000,'',1072291,1,1,0,698
 2220000,'',2330000,1,1,0,356
 2220000,'',2044801,1,1,0,1576
 2220000,'',2044902,1,1,0,478
 2220000,'',2040418,1,1,0,1562
 2220000,'',2040928,1,1,0,1460
 2220000,'',2043114,1,1,0,1154
 2220000,'',2044414,1,1,0,288
 2220100,'',4000009,1,1,0,449635
 2220100,'',2000001,1,1,0,32575
 2220100,'',2002002,1,1,0,35167
 2220100,'',2044002,1,1,0,796
 2220100,'',1332006,1,1,0,361
 2220100,'',1051000,1,1,0,110
 2220100,'',1002127,1,1,0,27
 2220100,'',2060000,10,25,0,20043
 2220100,'',4010006,1,1,0,18846
 2220100,'',4020005,1,1,0,18496
 2220100,'',2000003,1,1,0,47853
 2220100,'',1442001,1,1,0,160
 2220100,'',1041027,1,1,0,459
 2220100,'',1061025,1,1,0,467
 2220100,'',1040012,1,1,0,163
 2220100,'',1060010,1,1,0,474
 2220100,'',2061000,10,25,0,25758
 2220100,'',1072020,1,1,0,205
 2220100,'',1432001,1,1,0,261
 2220100,'',4020006,1,1,0,15188
 2220100,'',2000002,1,1,0,43945
 2220100,'',1072011,1,1,0,195
 2220100,'',1332001,1,1,0,35
 2220100,'',1382002,1,1,0,264
 2220100,'',1002178,1,1,0,194
 2220100,'',1412012,1,1,0,54
 2220100,'',1002613,1,1,0,35
 2220100,'',1002616,1,1,0,78
 2220100,'',1002619,1,1,0,90
 2230100,'',4000007,1,1,0,470572
 2230100,'',2000001,1,1,0,42144
 2230100,'',2002001,1,1,0,38780
 2230100,'',2044402,1,1,0,843
 2230100,'',1032009,1,1,0,173
 2230100,'',1041060,1,1,0,422
 2230100,'',1061056,1,1,0,553
 2230100,'',1002047,1,1,0,188
 2230100,'',1032008,1,1,0,163
 2230100,'',2060000,10,25,0,37209
 2230100,'',4010004,1,1,0,17017
 2230100,'',4020005,1,1,0,17778
 2230100,'',1302004,1,1,0,131
 2230100,'',1050026,1,1,0,68
 2230100,'',2000003,1,1,0,48489
 2230100,'',1051012,1,1,0,114
 2230100,'',2061000,10,25,0,37862
 2230100,'',1041032,1,1,0,348
 2230100,'',1062006,1,1,0,24
 2230100,'',1432002,1,1,0,211
 2230100,'',1040021,1,1,0,500
 2230100,'',4020007,1,1,0,18588
 2230100,'',2000002,1,1,0,46932
 2230100,'',1041007,1,1,0,316
 2230100,'',1422001,1,1,0,64
 2230100,'',1060071,1,1,0,84
 2230100,'',1482003,1,1,0,296
 2230100,'',2040823,1,1,0,262
 2230100,'',2044010,1,1,0,225
 2230101,'',4000008,1,1,0,437348
 2230101,'',2000001,1,1,0,38777
 2230101,'',2002000,1,1,0,35843
 2230101,'',2044302,1,1,0,780
 2230101,'',1032000,1,1,0,196
 2230101,'',1032004,1,1,0,23
 2230101,'',1452001,1,1,0,89
 2230101,'',1412002,1,1,0,286
 2230101,'',2060000,10,25,0,21204
 2230101,'',4010002,1,1,0,18541
 2230101,'',4020003,1,1,0,17381
 2230101,'',1002158,1,1,0,38
 2230101,'',2000003,1,1,0,43827
 2230101,'',1040048,1,1,0,362
 2230101,'',2061000,10,25,0,33305
 2230101,'',1060038,1,1,0,128
 2230101,'',1372003,1,1,0,389
 2230101,'',1060018,1,1,0,573
 2230101,'',1040026,1,1,0,360
 2230101,'',1040009,1,1,0,251
 2230101,'',4010003,1,1,0,17356
 2230101,'',2000002,1,1,0,45986
